																																																	
xml-file	xml-ID		Titolo articolo in xml	CAVE!	Titolo PDF	Tipologia articolo	Settore	Lettera	N. articolo per app.	Rinvii a fine articolo	Rinvii all'interno dell'articolo (fino a vol. IX compreso)	Indicazione settore nel titolo art.	titolo art. integrale	titolo art. senza significato e m. morf.	Indicazione settore nel titolo art.	Etimo/etimi	Etimo 1	Etimo 2	Etimo 3	Etimo 4	Etimo 5	Etimo 6	Etimo 7	Etimo 8	Etimo 9	Etimo 10	Etimo 11	Etimo 12	Etimo 13	Etimo 14	m.morf.	Significato	Volume	Fascicolo	Data pubbl.	Nr. col. inizio	Nr. col. fine	Autore1	Autore2	Autore3	Autore4	Nome rimando 	Coord. rimando 	Note 	SGML/XML	PDF Scan	PDF Verlag	PDF Direzione	DOC
					camminare		Latinismi	C					cammināre 'muovere passi, procedere a piedi'	cammināre		cammināre	cammināre															"muovere passi, procedere a piedi"	X	86-87	2006/2007	186	220	Abbrescia, Anna	Hohnerlein, Thomas	Pfister, Max							PDF Verlag		
					camminus		Latinismi	C					cammīnus 'via'	cammīnus		cammīnus	cammīnus															"via"	X	87	2007	220	241	Abbrescia, Anna	Hohnerlein, Thomas	Pfister, Max							PDF Verlag		
					camomilla		Latinismi	C					camomilla 'camomilla (Matricaria chamomilla L.)'	camomilla		camomilla	camomilla															"camomilla (Matricaria chamomilla L.)"	X	87	2007	241	263	Zamboni, Alberto									PDF Verlag		
					camox		Latinismi	C					camox 'camoscio'	camox		camox	camox															"camoscio"	X	87	2007	263	279	Tressel, Yvonne	Pfister, Max								PDF Verlag		
					campana		Latinismi	C		*ćamp			campāna 'strumento di bronzo a forma di vaso rovesciato'	campāna		campāna	campāna															"strumento di bronzo a forma di vaso rovesciato"	X	87	2007	279	370	Marrapodi, Giorgio									PDF Verlag		
					campania		Latinismi	C					campania 'pianura'	campania		campania	campania															"pianura"	X	87/88	2007	370	388	Tressel, Yvonne	Hohnerlein, Thomas					Sul sito c'è un solo camoania, sotto il quale si trovano entrambi i campania.			PDF Verlag		
					campania		Latinismi	C		DI 1,347seg.			Campania → DI 1,347seg.	Campania → DI 1,347seg.		Campania	Campania															"Campania"	X	88	2007	388	388	N/A						Non presente in lista originale. Sul sito c'è un solo camoania, sotto il quale si trovano entrambi i campania.			PDF Verlag		
					campanus 		Latinismi	C		DI 1,348 (s.v. Campània)			campanus ' che si riferisce alla Campania' → DI 1,348 (s.v. Campània)	campanus → DI 1,348 (s.v. Campània)		campanus	campanus															campanus	X	88	2007	388	388	N/A									PDF Verlag		
					camparius		Latinismi	C					*campārius 'guardia dei campi'	*campārius		*campārius	*campārius															"guardia dei campi"	X	88	2007	389	394	Fabbri, Francesca									PDF Verlag		
					campellus		Latinismi	C					campellus 'piccolo campo'	campellus		campellus	campellus															"piccolo campo"	X	88	2007	394	395	Fabbri, Francesca									PDF Verlag		
					campester		Latinismi	C					campester 'del campo'	campester		campester	campester															"del campo"	X	88	2007	395	399	Fabbri, Francesca									PDF Verlag		
					campicellum		Latinismi	C					campicellum 'piccolo campo'	campicellum		campicellum	campicellum															"piccolo campo"	X	88	2007	399	400	Fabbri, Francesca									PDF Verlag		
					campivus		Latinismi	C					*campivus 'che si riferisce al campo'	*campivus		*campivus	*campivus															"che si riferisce al campo"	X	88	2007	400	401	Pfister, Max									PDF Verlag		
					campsare		Latinismi	C		calx			campsāre 'girare per mare; deviare'	campsāre		campsāre	campsāre															"girare per mare; deviare"	X	88	2007	401	417	Preisinger, Steffen	Pfister, Max								PDF Verlag		
					campus		Latinismi	C		campestris; campivus			campus 'campagna; campo'	campus		campus	campus															"campagna; campo"	X	88	2007	417	525	Fabbri, Francesca	Hohnerlein, Thomas	Tancke, Gunnar							PDF Verlag		
					camus		Latinismi	C					cāmus 'museruola'	cāmus		cāmus	cāmus															"museruola"	X	88	2007	525	526	Marrapodi, Giorgio									PDF Verlag		
					canab-		Latinismi	C		*camb-; canna; *cannabula			*cánab- 'legno curvo'	*cánab-		*cánab-	*cánab-															"legno curvo"	X	88	2007	526	533	Marrapodi, Giorgio	Pfister, Max								PDF Verlag		
					canaba		Latinismi	C					canaba 'cantina, deposito'	canaba		canaba	canaba															"cantina, deposito"	X	88	2007	533	541	De Mitri, Gabriela	Pfister, Max								PDF Verlag		
					canabaria_cannaparia_-um		Latinismi	C					canabāria/*cannapāria, -um 'campo di cànapa'	canabāria/*cannapāria, -um		canabāria, *cannapāria, canabārium, *cannapārium	canabāria, *cannapāria, canabārium, *cannapārium															"campo di cànapa"	X	88	2007	541	545	Lubello, Sergio						Etimi corretti?			PDF Verlag		
					canabarius		Latinismi	C					canabārius 'cantiniere'	canabārius		canabārius	canabārius															"cantiniere"	X	88	2007	546	548	Bork, Hans-Dieter									PDF Verlag		
					canaliculus_canalicula		Latinismi	C		canna			canāliculus/canālicula 'canaletto'	canāliculus/canālicula		canāliculus, canālicula	canāliculus, canālicula															"canaletto"	X	88	2007	548	549	Pfister, Max									PDF Verlag		
					canalis		Latinismi	C		canna			canālis 'canale'	canālis		canālis	canālis															"canale"	X	88-89	2007	549	602	Cucurachi, Adele	Pfister, Max					Finisce in fasc. succ.			PDF Verlag		
					cancanum		Latinismi	C					cancanum	cancanum																														Prob. refuso per cancamum			PDF Verlag		
					cancanum		Latinismi	C					cancamum 'cancamo, sorta di resina'	cancamum		cancamum	cancamum															"cancamo, sorta di resina"	X	89	2007	602	603	Zamboni, Alberto						Sul sito l'articolo si chiama cancanum, ma è cancamum.			PDF Verlag		
					cancellare		Latinismi	C					cancellāre 'incrociare'	cancellāre		cancellāre	cancellāre															"incrociare"	X	89	2007	603	623	Giuliani, Mariafrancesca	Bork, Hans-Dieter	Fanciullo, Franco							PDF Verlag		
					cancellarius		Latinismi	C					cancellārius 'ufficiale amministrativo'	cancellārius		cancellārius	cancellārius															"ufficiale amministrativo"	X	89	2007	623	640	Giuliani, Mariafrancesca									PDF Verlag		
					cancelli		Latinismi	C					cancellī/cancellus 'cancello'	cancellī/cancellus		cancellī, cancellus	cancellī, cancellus															"cancello"	X	89	2007	640	655	Giuliani, Mariafrancesca	Pfister, Max								PDF Verlag		
					cancer		Latinismi	C		cancerosus; gangraena; *runcula			cancer 'crostàceo; gàmbero'	cancer		cancer	cancer															"crostàceo; gàmbero"	X	89	2007	655	708	Aprile, Marcello	Hohnerlein, Thomas	Lupis, Antonio							PDF Verlag		
					cancerosus		Latinismi	C		cancer			cancerōsus 'affetto di ulcerazione'	cancerōsus		cancerōsus	cancerōsus															"affetto di ulcerazione"	X	89	2007	709	710	Bork, Hans-Dieter									PDF Verlag		
					canchalus		Latinismi	C					canchalus 'anello della porta'	canchalus		canchalus	canchalus															"anello della porta"	X	89	2007	710	736	Ferrara, Antonella Loredana	Bork, Hans-Dieter								PDF Verlag		
					cancroma		Latinismi	C					cancrōma 'bubone'	cancrōma		cancrōma	cancrōma															"bubone"	X	89	2007	737	737	Pfister, Max									PDF Verlag		
					candefacere		Latinismi	C					candēfacere 'rendere caldo'	candēfacere		candēfacere	candēfacere															"rendere caldo"	X	89	2007	737	737	Tancke, Gunnar									PDF Verlag		
					candela		Latinismi	C		candelabrum; candelarius			candēla 'cilindro di cera; stearina o sego provvisto di stoppino'	candēla		candēla	candēla															"cilindro di cera; stearina o sego provvisto di stoppino"	X	89-90	2007	737	790	Grandolfo, ?	Hohnerlein, Thomas	Tancke, Gunnar				Finisce in fasc. succ.			PDF Verlag		
					candelabrum		Latinismi	C					candēlābrum 'candelabro'	candēlābrum		candēlābrum	candēlābrum															"candelabro"	X	90	2007	790	792	Grandolfo, ?									PDF Verlag		
					candelarius		Latinismi	C		candela; candelabrum			candēlārius 'che si riferisce a candela; *chi fabbrica o vende candele'	candēlārius		candēlārius	candēlārius															"che si riferisce a candela; *chi fabbrica o vende candele"	X	90	2007	792	812	Bork, Hans-Dieter	Pfister, Max								PDF Verlag		
					candentia		Latinismi	C					candentia 'candore, biancore'	candentia		candentia	candentia															"candore, biancore"	X	90	2007	812	812	Hohnerlein, Thomas									PDF Verlag		
					candere_candire		Latinismi	C					candēre 'lucere'/candīre 'rendere chiaro'	candēre/candīre		candēre, candīre	candēre, candīre															candēre "lucere", candīre "rendere chiaro"	X	90	2007	812	815	Bork, Hans-Dieter	Pfister, Max								PDF Verlag		
					candescere		Latinismi	C		excandescere; incandescere			candēscere 'cominciare a biancheggiare; arroventare'	candēscere		candēscere	candēscere															"cominciare a biancheggiare; arroventare"	X	90	2007	815	815	Hohnerlein, Thomas									PDF Verlag		
					candicare		Latinismi	C					candicāre 'imbiancare'	candicāre		candicāre	candicāre															"imbiancare"	X	90	2007	815	816	Franchi, ?	Pfister, Max								PDF Verlag		
					candidare		Latinismi	C		excandescere; incandescere			candidāre 'rendere càndido' /candidātus 'candidato'	candidāre/candidātus		candidāre, candidātus	candidāre, candidātus															candidāre "rendere càndido", candidātus "candidato"	X	90	2007	816	819	Franchi, ?	Tressel, Yvonne								PDF Verlag		
					candidus		Latinismi	C		excandere; excandescere; incandescere			candidus 'bianco; puro'	candidus		candidus	candidus															"bianco; puro"	X	90	2007	819	826	Franchi, ?	Tressel, Yvonne	Pfister, Max							PDF Verlag		
					candificare		Latinismi	C		candificus 			candificāre 'rendere bianco'	candificāre		candificāre	candificāre															"rendere bianco"	X	90	2007	826	826	Franchi, ?									PDF Verlag		
					candificus		Latinismi	C					candificus 'che rende risplendente, bianco'	candificus		candificus	candificus															"che rende risplendente, bianco"	X	90	2007	827	827	Hohnerlein, Thomas									PDF Verlag		
					candor		Latinismi	C					candor 'bianchezza abbagliante; purezza'	candor		candor	candor															"bianchezza abbagliante; purezza"	X	90	2007	827	828	Cugno, ?									PDF Verlag		
					canephora		Latinismi	C					canephora 'ragazza che porta il canestro'	canephora		canephora	canephora															"ragazza che porta il canestro"	X	90	2007	828	829	Marrapodi, Giorgio									PDF Verlag		
					canescere		Latinismi	C					canēscere 'diventar canuto'	canēscere		canēscere	canēscere															"diventar canuto"	X	90	2007	829	829	Pfister, Max									PDF Verlag		
					canicula		Latinismi	C					canicula 'piccola cagna'	canicula		canicula	canicula															"piccola cagna"	X	90	2007	829	834	Tressel, Yvonne	Pfister, Max								PDF Verlag		
					canicularis		Latinismi	C					canicularis 'Sirio; solleone'	canicularis		canicularis	canicularis															"Sirio; solleone"	X	90	2007	834	835	Tressel, Yvonne									PDF Verlag		
					canilis		Latinismi	C					*canīlis 'che appartiene al cane'/*canīlia 'crusca'	*canīlis/*canīlia		*canīlis, *canīlia	*canīlis, *canīlia															*canīlis "che appartiene al cane", *canīlia "crusca"	X	90	2007	835	845	Bork, Hans-Dieter									PDF Verlag		
					caninus		Latinismi	C					caninus 'relativo al cane'	caninus		caninus	caninus															"relativo al cane"	X	90	2007	845	858	Tressel, Yvonne	Pfister, Max								PDF Verlag		
					canis_kán-		Latinismi	C		*canicula; *canilis; caninus; canus			canis/*káñ- 'cane'	canis/*káñ-		canis, *káñ-	canis, *káñ-															"cane"	X	90-91	2007/2008	858	986	Tressel, Yvonne	Pfister, Max					L'articolo non è presente all'interno del sito. 			PDF Verlag		
					canistrum_canastrum		Latinismi	C					canistrum/*canastrum 'cestello'	canistrum/*canastrum		canistrum, *canastrum	canistrum, *canastrum															"cestello"	X	91	2008	986	1009	Pfister, Max	Bork, Hans-Dieter								PDF Verlag		
					canities		Latinismi	C					canīties 'canizie'	canīties		canīties	canīties															"canizie"	X	91	2008	1009	1009	Stemper, Jana	Pfister, Max								PDF Verlag		
					canna		Latinismi	C		*cannata; *cannella; cannetum; cannicius; cannucia; cannula			canna 'canna; trachea'	canna		canna	canna															"canna; trachea"	X	91-92	2008	1009	1172	Urso, Rita Antonella	Pfister, Max	Hohnerlein, Thomas				Finisce in fasc. succ.			PDF Verlag		
					cannabaria_cannaparia_-um		Latinismi	C					cannabāria/*cannapāria, -um 'campo di cànapa'	cannabāria/*cannapāria, -um		cannabāria, *cannapāria, cannabārium, *cannapārium	cannabāria, *cannapāria, cannabārium, *cannapārium															"campo di cànapa"	X	92	2008	1172	1176	Lubello, Sergio						controlla etimi			PDF Verlag		
					cannabia_cannapia		Latinismi	C					cannabia/*cannapia 'di cànapa'	cannabia/*cannapia		cannabia, *cannapia	cannabia, *cannapia															"di cànapa"	X	92	2008	1177	1177	Bork, Hans-Dieter									PDF Verlag		
					cannabinus_cannapinus		Latinismi	C					cannabinus/*cannapinus 'di canapa'	cannabinus/*cannapinus		cannabinus, *cannapinus	cannabinus, *cannapinus															"di canapa"	X	92	2008	1178	1182	Lubello, Sergio									PDF Verlag		
					cannabis_cannabu_cannaba_cannapis_cannapa		Latinismi	C					cannabis/cannabu/cannaba; cannapis/cannapa 'cànapa'	cannabis/cannabu/cannaba; cannapis/cannapa		cannabis, cannabu,cannaba, cannapis,cannapa	cannabis, cannabu,cannaba, cannapis,cannapa															"cànapa"	X	92	2008	1182	1224	Lubello, Sergio									PDF Verlag		
					cannabula		Latinismi	C		canna 			*can(n)abula 'collare'	*can(n)abula		*canabula, *cannabula	*canabula, *cannabula															"collare"	X	92	2008	1225	1230	Bork, Hans-Dieter	Pfister, Max								PDF Verlag		
					cannata		Latinismi	C		canna;  *cannella; cannetum; cannicius; cannula			*cannata 'recipiente dotato di cannello'	*cannata		*cannata	*cannata															"recipiente dotato di cannello"	X	92	2008	1231	1235	Urso, Rita Antonella	Pfister, Max								PDF Verlag		
					cannella		Latinismi	C		canna; cannula 			*cannella 'canna'	*cannella		*cannella	*cannella															"canna"	X	92	2008	1235	1275	Urso, Rita Antonella	Pfister, Max	Hohnerlein, Thomas							PDF Verlag		
					cannetum		Latinismi	C					cannētum 'canneto'	cannētum		cannētum	cannētum															"canneto"	X	92	2008	1276	1279	Lubello, Sergio									PDF Verlag		
					cannicius		Latinismi	C		canna; *cannucius			cannicius 'di canne'	cannicius		cannicius	cannicius															"di canne"	X	92	2008	1279	1292	Lubello, Sergio									PDF Verlag		
					cannucius		Latinismi	C		canna; cannicius			*cannucius'di canna'/cannūcia 'canna'	*cannucius/cannūcia		*cannucius, cannūcia	*cannucius, cannūcia															*cannucius "di canna", cannūcia "canna"	X	92	2008	1292	1303	Urso, Rita Antonella									PDF Verlag		
					cannula		Latinismi	C		canna; *cannella			cannula 'piccola canna'	cannula		cannula	cannula															"piccola canna"	X	92	2008	1303	1312	Urso, Rita Antonella	Pfister, Max								PDF Verlag		
					canon		Latinismi	C		gr. kanṓn			canōn 'canone'	canōn		canōn	canōn															"canone"	X	92	2008	1312	1316	Tressel, Yvonne	Pfister, Max								PDF Verlag		
					canonicus		Latinismi	C		canon; canonizāre			canonicus 'canonico'	canonicus		canonicus	canonicus															"canonico"	X	92	2008	1316	1326	Tressel, Yvonne	Pfister, Max								PDF Verlag		
					canonizare		Latinismi	C					canonizāre 'inserire nel canone'	canonizāre		canonizāre	canonizāre															"inserire nel canone"	X	92	2008	1327	1329	Tressel, Yvonne									PDF Verlag		
					canorus		Latinismi	C					canōrus 'melodioso'	canōrus		canōrus	canōrus															"melodioso"	X	92	2008	1329	1330	Lupis, Antonio									PDF Verlag		
					canosus		Latinismi	C					cānōsus 'canuto, bianchiccio'	cānōsus		cānōsus	cānōsus															"canuto, bianchiccio"	X	92	2008	1330	1330	Stemper, Jana	Pfister, Max								PDF Verlag		
					cant-		Latinismi	C		cant(h)us			*cant- 'sasso; pietra; zolla di terra'	*cant-		*cant-	*cant-															"sasso; pietra; zolla di terra"	X	92	2008	1331	1334	Digiovinazzo, ?	Pfister, Max								PDF Verlag		
					cantabilis		Latinismi	C					cantābilis 'che si può cantare'	cantābilis		cantābilis	cantābilis															"che si può cantare"	X	92	2008	1334	1335	Franchi, ?	Pfister, Max								PDF Verlag		
					cantabrum		Latinismi	C					cantabrum 'crusca; specie d'orzo'	cantabrum		cantabrum	cantabrum															"crusca; specie d'orzo"	X	92	2008	1335	1336	Marrapodi, Giorgio									PDF Verlag		
					cantare		Latinismi	C		cantabilis; cantātor; cantharis; canticula; cantilena; cantus			cantāre 'cantare'	cantāre		cantāre	cantāre															"cantare"	X	92-93	2008	1336	1399	Franchi, ?	Hohnerlein, Thomas	Pfister, Max							PDF Verlag		
					cantator		Latinismi	C					cantator 'chi canta'	cantator		cantator	cantator															"chi canta"	X	93	2008	1399	1403	Franchi, ?									PDF Verlag		
					cantatrix		Latinismi	C					cantātrix 'cantatrice'	cantātrix		cantātrix	cantātrix															"cantatrice"	X	93	2008	1403	1404	Franchi, ?									PDF Verlag		
					cantharis		Latinismi	C					cantharis 'insetto'	cantharis		cantharis	cantharis															"insetto"	X	93	2008	1404	1410	Fanciullo, Franco									PDF Verlag		
					cantharus		Latinismi	C		centenarium 			cantharus 'boccale; pesce marino'	cantharus		cantharus	cantharus															"boccale; pesce marino"	X	93	2008	1410	1424	Landini, Paola	Pfister, Max								PDF Verlag		
					cantherius		Latinismi	C					canthērius 'cavallo castrato; puntone'	canthērius		canthērius	canthērius															"cavallo castrato; puntone"	X	93	2008	1425	1438	Digiovinazzo, ?	Pfister, Max								PDF Verlag		
					canthus		Latinismi	C					cant(h)us 'cerchione della ruota; angolo (dell'occhio); *lato; *pezzo'	cant(h)us		cantus, canthus	cantus, canthus															"cerchione della ruota; angolo (dell'occhio); *lato; *pezzo"	X	93	2008	1439	1512	Digiovinazzo, ?	Hohnerlein, Thomas	Bork, Hans-Dieter							PDF Verlag		
					canticula		Latinismi	C		*praecantare			canticula 'canto; inno'	canticula		canticula	canticula															"canto; inno"	X	93	2008	1513	1514	Franchi, ?	Pfister, Max								PDF Verlag		
					canticum_cantica		Latinismi	C					canticum/cantica 'canto; inno religioso'	canticum/cantica		canticum, cantica	canticum, cantica															"canto; inno religioso"	X	93	2008	1514	1517	Franchi, ?	Hohnerlein, Thomas								PDF Verlag		
					cantilena		Latinismi	C					cantilēna 'litania'	cantilēna		cantilēna	cantilēna															"litania"	X	93	2008	1517	1521	Franchi, ?									PDF Verlag		
